,Datetime,Text
440,2020-04-14 22:57:13+00:00,➮ El lavado de manos es la mejor manera de eliminar el virus del COVID-19 y evitar la propagación del mismo. Es de gran importancia ya que las utilizamos continuamente para mantener contacto con otras personas y objetos. Hay lavarse las manos durante al menos 20 segundos 
441,2020-04-14 22:57:13+00:00,O no this guy definitely has covid 19 and it’s my medical opinion it will kill him 
442,2020-04-14 22:57:13+00:00,「WHOが出してるCOVID19、インフル、風邪、アレルギーの症状の違いをまとめてみた。 」が話題 #リアルタイム検索 https://yahoo.jp/FvBfcx
443,2020-04-14 22:57:13+00:00,"#SuperstarsRealty #LeoShiu just sold another property for this family and their little daughter got so excited after receiving our souvenir! We have special marketing system during the COVID-19 to sell your home, call Leo at 647-505-3232 http://Leoshiu.com #soldbyleoshiu"
444,2020-04-14 22:57:13+00:00,"#décès #COVID19 #CHSLD , horrible , triste pas de mot .."
445,2020-04-14 22:57:13+00:00,Beautifully captured-thanks for sharing #CESupervisors amidst #COVID19 there’s still beauty to behold 
446,2020-04-14 22:57:13+00:00,"COVID-19 Update: April 14, 2020 - A Message From QPAT President @heidi_yetman"
447,2020-04-14 22:57:13+00:00,The cognitively impaired can not use a tablet or talk on the phone. All they have is the comfort & familiarity of a family member’s voice. #COVID19 #OpenTheEconomy #OpenTheCountry
448,2020-04-14 22:57:13+00:00,@AnaKasparian you and your RADICAL suggestions!! #MedicareForAll? How are we going to pay for that?? Of course we NEED this. We needed this long before #COVID19 and we’ll need it long after!! #tytlive
449,2020-04-14 22:57:12+00:00,"Yes CNN & Mainstream Media, the US has more Covid-19 cases. It does not take a ""Rocket Scientist"" to figure this out. Get back to journalism! "
450,2020-04-14 22:57:12+00:00,#COVID19:Country Risk Comparison https://odata.jp/ Today's findings -Top 5 countries are still outstanding for daily increase Current total deaths USA 25794 Italy 21067 Spain 18150 France 15729 England 12107 Daily increase of Spain slowed down -1of112 ppl infected in NY
451,2020-04-14 22:57:12+00:00,El Programa de Consejería Escolar y Trabajo Social comparte información sobre el manejo de la ansiedad ante la situación del Covid -19 El brote de la enfermedad del coronavirus (COVID-19) puede resultarles… https://www.instagram.com/p/B--pYStgZc4/?igshid=1e8fpywx8q0xk
452,2020-04-14 22:57:12+00:00,#songsofcomfort Alone Together by J-ON on SoundCloud - Jon Laux sings of love in the time of COVID-19 
453,2020-04-14 22:57:12+00:00,"Wow, Trump is celebrating his success story in the handling of #Covid19. If result is a proof of strategy and he's a success for recording more than 22,000 death in 2 months, then Buhari is a superhuman for his strategy that has worked till date. Haaaaaaa...... "
454,2020-04-14 22:57:12+00:00,"Rutgers University researchers have received FDA approval for the first saliva test to help diagnose COVID-19, a new approach that could help expand testing options and reduce risks of infection for health care workers."
455,2020-04-14 22:57:12+00:00,"Look at all those deaths that aren't related to COVID-19. It puts things in perspective a bit, doesn't it? "
456,2020-04-14 22:57:12+00:00,"Frankly speaking, the @WHO needs serious reforms. They are bloated, rigid, &amp; very politicized body. They cater to &amp; manipulated by autocratic regimes like Syria &amp; China. And as we have seen in the #Syrian crisis, #Ebola epidemic &amp; #COVID19 pandemic they don’t do disasters well "
457,2020-04-14 22:57:12+00:00,Why are Blacks dying at higher rates from COVID-19? https://brook.gs/2RrIUNb via @BrookingsInst
458,2020-04-14 22:57:12+00:00,Trump is right. COVID-19 is a SCAM created by W.H.O and Bill Gates. This fake Pandemic was created to micro-chip us with a vaccine and fulfill ID2020!
459,2020-04-14 22:57:11+00:00,"If Covid-19 doesn’t take you out, can I?"
460,2020-04-14 22:57:11+00:00,"Ha, are you his PA now?... Just get the doctors and nurses the tools for the job. It's not rocket science. #COVID19 #PPENow #PPEforNHS "
461,2020-04-14 22:57:11+00:00,"The world's most inhumane narcissist begins the greatest inhumane act possible in one of the worst crises the world has ever had to deal with.He is dying an entire continent,Africa. #COVID19 #Trump #coronavirus #COVIDー19 #Trump2020 #USA #StayHome #StayHomeSaveLives #Coronavid19"
462,2020-04-14 22:57:11+00:00,"So @realDonaldTrump says states will be opening in the very NEAR future. I've said it before, YOU should be the one to greet the people when they do. ALL the handshakes and hugs! #coronavirus #COVID19 #PressBriefing #KingTrump #NotMyKing"
463,2020-04-14 22:57:11+00:00,Hospitals are seeing striking drops in heart attack and stroke patients. Like 30-50% drops. Are people being more diligent about taking their meds? Or are they just avoiding emergency rooms out of fear fear of #COVID19? Fascinating story by @CuriousWing:
464,2020-04-14 22:57:11+00:00,"People claiming that China didn't respond to #COVID19 fast enough: within 14 days it was reported to the WHO, within another 14 days the whole country was in lockdown. The virus has a 14 day incubation period, how fast do you think scientists can act?"
465,2020-04-14 22:57:11+00:00,Totally wrong! U SHOULD B wearing masks anytime out of your house. U can spread the disease even when u r asymptomatic #MasksForThePeople #COVID19
466,2020-04-14 22:57:11+00:00,"Ovi #COVID19 klipovi mi vise nisu smijesni i to mi je dosadilo, kao sto mi je dosadilo da pravim specijalitete"
467,2020-04-14 22:57:11+00:00,The City of Lubbock has reported 13 new COVID-19 recoveries! 
468,2020-04-14 22:57:11+00:00,So 19 + 11 =30 #COVID19 new cases in one day in #Nigeria 
469,2020-04-14 22:57:10+00:00," Support Elizabeth by signing “Support the USPS!” and I’ll deliver a copy to your officials too: https://twitter.com/messages/compose?recipient_id=835740314006511618&amp;text=USPS Last delivered to @JerryMoran, @SenPatRoberts and @Rep_Watkins #KS02 #KSpolitics #KSpol #KSpoli #COVID19 "
470,2020-04-14 22:57:10+00:00,Sana maatapos na itong covid19 lockdown. At mawala na Ang virus.
471,2020-04-14 22:57:10+00:00,#COVID19 pandemic is affecting the timber industry &amp; firefighting efforts in Oregon and throughout the Pacific Northwest. Read more from @theoregonian https://bit.ly/2UO6plm #healthyforests #workingforests #timberindustry
472,2020-04-14 22:57:10+00:00,"Oh boy, if you don't like people who downplayed COVID-19, do I have news for you ."
473,2020-04-14 22:57:10+00:00,Agree! I had H1n1 / Pneumonia last year! My Dr. said the worst place for me was the hospital! She had me go home to recover with Tamiflu and other meds. My husband took great care of me and I was better in 10 days. Dr.s should be able to do this for COVID 19!!!!
474,2020-04-14 22:57:10+00:00,Tirado de um Facebook... por causa de opiniões assim que muitos além morrerão. Tem gente que só vai sentir quando bater na própria porta. #COVID19 
475,2020-04-14 22:57:10+00:00,"#AngelenoCard application period is now open. Financial assistance available to low income city of L.A. residents, regardless of immigration status. Thank you @MayorOfLA @MayorsFundLA @CountyofLA @HCIDLA. #Angeleno #CityofLosAngeles #Covid19 #Covid19Relief"
476,2020-04-14 22:57:10+00:00,"Financial support for his reelection, sadly for all those in the US with or without Covid-19."
477,2020-04-14 22:57:10+00:00,Siempre me pregunte porque la @opsoms demoro mucho en declarar pandemia al Covid-19 y urgencia internacional ..@POTUS
478,2020-04-14 22:57:10+00:00,"#AuBsAsLaPlata Luego de recorrer los distintos controles sanitarios en el marco de la pandemia del COVID-19, el Mtro. del Int. wadodecorrido, la Mtra. de Seguridad de la Nación SabinaFrederic y el Pte de la Cámara de Diputados SergioMassa visitaron nuestro Centro de Monitoreo. "
479,2020-04-14 22:57:10+00:00,A panhandle hospital is now testing asymptomatic people for COVID-19. They believe it’s the only way to truly know just how many people are carrying &amp; spreading the virus without even realizing it. Hear the full story coming up on News 13 @6. 
480,2020-04-14 22:57:10+00:00,"Studies: Hand sanitizers kill COVID-19 virus, e-consults appropriate "
481,2020-04-14 22:57:10+00:00,Coronavirus: el misterioso motivo por el que los casos de covid-19 dejaron de crecer de forma abrupta en Sudáfrica 
482,2020-04-14 22:57:10+00:00,"you can catch 8 yrs spitting on somebody now. welcome to the new world Buffalo woman accused of spitting on USPS worker at post office, claiming she had COVID-19 "
483,2020-04-14 22:57:10+00:00,los que conozcan a este tio son población de riesgo frente al #COVID19 
484,2020-04-14 22:57:09+00:00,"“Our Pandemic Summer” opens w succinct, devastating critique of US response to #COVID19. Where do we go from here? We should all be furious. @edyong209"
485,2020-04-14 22:57:09+00:00,"And in non #COVID19 news, #Biden wins #wisconsinprimary but most important for Dems is Upset win for state supreme court beating justice Kelly whom #trump actively supported leaving conservatives w/4-3 majority."
486,2020-04-14 22:57:09+00:00,Covid-19 a la lata 
487,2020-04-14 22:57:09+00:00,meus pais aproveitando o sinal aberto da claro tv pra ficar vendo noticiarios de todo o mundo o pior eh q eles tao entendendo tudo independente do idioma porque todos eles so falam de covid19
488,2020-04-14 22:57:09+00:00,#14Abr #Coronavirus #Venezuela Jorge Rodríguez afirma que en las últimas 24 horas han aparecido 4 nuevos casos de Covid-19 en el país provenientes del estado Aragua - @VTVcanal8
489,2020-04-14 22:57:09+00:00,En esta situación se une el cálculo político - de @realDonaldTrump- con las responsabilidades de una organización internacional que ha sido opaca y posiblemente negligente. #COVID19 #SOSNicaragua
490,2020-04-14 22:57:09+00:00,"Signez pour des traitements & vaccins à des prix raisonnables contre le #coronavirus #covid-19 : ils sont développés grâce à l’argent des contribuables, ils doivent être vendus à des prix abordables !"
491,2020-04-14 22:57:09+00:00,A helpful reminder... Be safe everyone! #covid19 
492,2020-04-14 22:57:09+00:00,Antibodies are very important! #COVID19 #serology#coronavirus 
493,2020-04-14 22:57:08+00:00,NEWS: Mod Scenes Retools to help local hospitals during Covid 19 Pandemic https://ift.tt/2RCwDFK
494,2020-04-14 22:57:08+00:00,"COVID-19 cases increase in Telangana: Suryapet, Vikarabad witness sudden spike https://hydnews.in/covid-19-cases-increase-in-telangana-suryapet-vikarabad-witness-sudden-spike/"
495,2020-04-14 22:57:08+00:00,#WHO @WHO Citizens &amp; #Dems tried to #impeach tRump but #mitchMcConnell blocked the trial. #notMyKing #COVID19 
496,2020-04-14 22:57:08+00:00,"E,dobro.Ovi što umiru i to kao namučene životinje, to je sitnica i laž. Obični korona virus su očigledno malo inženjeringom doradili i pustili, nijedan korona virus osim COVID-19 ne može ovoliko da se održi in vitro. Svi odrasli su od nečega bolesni,pa hajde da im skratimo život."
497,2020-04-14 22:57:08+00:00,Thire level is not close to covid 19 en Kiddy mpo herh. 
498,2020-04-14 22:57:08+00:00,"Gracias a todos quienes siguen sumándose a esta campaña que une a organizaciones de la comunidad civil con el gobierno y privados. Gracias a todos, porque unidos es la única forma de superar esta crisis producto del COVID-19 #MeSumoalaCausa #Chile"
499,2020-04-14 22:57:08+00:00,Thomas County COVID-19 deaths now up to 5. 
